X1,X2,elements,igraph.degree,igraph.closeness,igraph.betweenness,igraph.cen.degree,group,filed,id,links,nodes,label
-3.0159106026357034,-9.98998732995812,compounds_C00064,1,1,0,1,..WT,compounds,compounds_C00064,51,75,..WT: (nodes: 75; links: 51)
-0.6494198022055444,21.441539083661546,micro.16s_g__Porphyrobacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Porphyrobacter,90,93,..OE: (nodes: 93; links: 90)
-5.890249919981129,13.607346654988012,micro.16s_g__possible_genus_04,0,0,0,0,..OE,micro.16s,micro.16s_g__possible_genus_04,90,93,..OE: (nodes: 93; links: 90)
3.368478218232786,16.160044586103297,micro.16s_g__Promicromonospora,1,0.14022140221402213,0,1,..OE,micro.16s,micro.16s_g__Promicromonospora,90,93,..OE: (nodes: 93; links: 90)
-1.2246063538223773e-15,17.465,micro.16s_g__Pseudoflavitalea,0,0,0,0,..OE,micro.16s,micro.16s_g__Pseudoflavitalea,90,93,..OE: (nodes: 93; links: 90)
-2.427050983124842,10.70164424312258,micro.16s_g__Pseudofulvimonas,0,0,0,0,..OE,micro.16s,micro.16s_g__Pseudofulvimonas,90,93,..OE: (nodes: 93; links: 90)
-6.761480784023477,10.65326668428235,micro.16s_g__Pseudolabrys,2,0.2331288343558282,10,2,..OE,micro.16s,micro.16s_g__Pseudolabrys,90,93,..OE: (nodes: 93; links: 90)
5.890249919981129,13.60734665498801,micro.16s_g__Pseudomonas,0,0,0,0,..OE,micro.16s,micro.16s_g__Pseudomonas,90,93,..OE: (nodes: 93; links: 90)
-3.933863397164828,5.499031383041781,micro.16s_g__Pseudonocardia,0,0,0,0,..OE,micro.16s,micro.16s_g__Pseudonocardia,90,93,..OE: (nodes: 93; links: 90)
-4.771757227640557,16.10235246579983,micro.16s_g__Pseudoxanthomonas,2,0.19895287958115182,1.25,2,..OE,micro.16s,micro.16s_g__Pseudoxanthomonas,90,93,..OE: (nodes: 93; links: 90)
-1.8103235915711542,18.185378352329582,micro.16s_g__Puia,0,0,0,0,..OE,micro.16s,micro.16s_g__Puia,90,93,..OE: (nodes: 93; links: 90)
-4.915371393843278,20.00417263766968,micro.16s_g__Rhodanobacter,1,1,0,1,..OE,micro.16s,micro.16s_g__Rhodanobacter,90,93,..OE: (nodes: 93; links: 90)
1.8117333157176472,5.703519215976522,micro.16s_g__Rhodoplanes,0,0,0,0,..OE,micro.16s,micro.16s_g__Rhodoplanes,90,93,..OE: (nodes: 93; links: 90)
-6.421152002923439,18.771251418660082,micro.16s_g__Rhodovastum,0,0,0,0,..OE,micro.16s,micro.16s_g__Rhodovastum,90,93,..OE: (nodes: 93; links: 90)
8.475605966218573,15.492227032351577,micro.16s_g__Rickettsiella,0,0,0,0,..OE,micro.16s,micro.16s_g__Rickettsiella,90,93,..OE: (nodes: 93; links: 90)
7.0653366480840525,6.889964749058496,micro.16s_g__Romboutsia,0,0,0,0,..OE,micro.16s,micro.16s_g__Romboutsia,90,93,..OE: (nodes: 93; links: 90)
-4.160595004753451,16.78812956160472,micro.16s_g__Roseimicrobium,0,0,0,0,..OE,micro.16s,micro.16s_g__Roseimicrobium,90,93,..OE: (nodes: 93; links: 90)
8.671949932673007,14.87275504676299,micro.16s_g__Roseisolibacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Roseisolibacter,90,93,..OE: (nodes: 93; links: 90)
-0.9270509831248428,15.31816954888546,micro.16s_g__Rudanella,0,0,0,0,..OE,micro.16s,micro.16s_g__Rudanella,90,93,..OE: (nodes: 93; links: 90)
-1.6459677317873131,13.601129493462311,micro.16s_g__Rurimicrobium,0,0,0,0,..OE,micro.16s,micro.16s_g__Rurimicrobium,90,93,..OE: (nodes: 93; links: 90)
3.9932326330850727,12.232420684358097,micro.16s_g__Saccharothrix,0,0,0,0,..OE,micro.16s,micro.16s_g__Saccharothrix,90,93,..OE: (nodes: 93; links: 90)
-1.76335575687742,14.892050983124841,micro.16s_g__Salinispora,0,0,0,0,..OE,micro.16s,micro.16s_g__Salinispora,90,93,..OE: (nodes: 93; links: 90)
1.8062083309357646,7.8026388529782205,micro.16s_g__Sandaracinus,1,1,0,1,..OE,micro.16s,micro.16s_g__Sandaracinus,90,93,..OE: (nodes: 93; links: 90)
-4.639984714593193,4.753285414491695,micro.16s_g__Sanguibacter-Flavimobilis,1,0.2695035460992908,0,1,..OE,micro.16s,micro.16s_g__Sanguibacter-Flavimobilis,90,93,..OE: (nodes: 93; links: 90)
-8.823082367602623,14.240730141237597,micro.16s_g__Scytonema_UTEX_2349,0,0,0,0,..OE,micro.16s,micro.16s_g__Scytonema_UTEX_2349,90,93,..OE: (nodes: 93; links: 90)
-7.626686680944778,17.243456892208982,micro.16s_g__Sediminibacterium,0,0,0,0,..OE,micro.16s,micro.16s_g__Sediminibacterium,90,93,..OE: (nodes: 93; links: 90)
8.235074114766109,16.095916457908277,micro.16s_g__Segetibacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Segetibacter,90,93,..OE: (nodes: 93; links: 90)
4.639984714593199,4.753285414491699,micro.16s_g__Siccirubricoccus,0,0,0,0,..OE,micro.16s,micro.16s_g__Siccirubricoccus,90,93,..OE: (nodes: 93; links: 90)
1.8119741394061148,20.25709533553867,micro.16s_g__Skermanella,0,0,0,0,..OE,micro.16s,micro.16s_g__Skermanella,90,93,..OE: (nodes: 93; links: 90)
-1.8062083309357655,7.802638852978221,micro.16s_g__SM1A02,0,0,0,0,..OE,micro.16s,micro.16s_g__SM1A02,90,93,..OE: (nodes: 93; links: 90)
-1.3641775410609864,4.582169313218455,micro.16s_g__Sphaerisporangium,0,0,0,0,..OE,micro.16s,micro.16s_g__Sphaerisporangium,90,93,..OE: (nodes: 93; links: 90)
3.208492771020175,14.853634366811145,micro.16s_g__Sphaerobacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Sphaerobacter,90,93,..OE: (nodes: 93; links: 90)
0.4567104869021474,4.478047168590915,micro.16s_g__Sphingomonas,0,0,0,0,..OE,micro.16s,micro.16s_g__Sphingomonas,90,93,..OE: (nodes: 93; links: 90)
0.8660254037844387,11.965,micro.16s_g__Sphingorhabdus,0,0,0,0,..OE,micro.16s,micro.16s_g__Sphingorhabdus,90,93,..OE: (nodes: 93; links: 90)
1.7951967208018487,16.03953056129365,micro.16s_g__Sporomusa,0,0,0,0,..OE,micro.16s,micro.16s_g__Sporomusa,90,93,..OE: (nodes: 93; links: 90)
4.771757227640559,16.10235246579983,micro.16s_g__Stenotrophobacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Stenotrophobacter,90,93,..OE: (nodes: 93; links: 90)
3.4999999999999996,18.52717782649107,micro.16s_g__Streptosporangium,0,0,0,0,..OE,micro.16s,micro.16s_g__Streptosporangium,90,93,..OE: (nodes: 93; links: 90)
-1.7633557568774192,10.037949016875157,micro.16s_g__Sulfurifustis,0,0,0,0,..OE,micro.16s,micro.16s_g__Sulfurifustis,90,93,..OE: (nodes: 93; links: 90)
-2.253860454731435,4.78905621108402,micro.16s_g__Sumerlaea,0,0,0,0,..OE,micro.16s,micro.16s_g__Sumerlaea,90,93,..OE: (nodes: 93; links: 90)
4.475816456775312,10.236308221117309,micro.16s_g__SWB02,0,0,0,0,..OE,micro.16s,micro.16s_g__SWB02,90,93,..OE: (nodes: 93; links: 90)
-7.9516084000142095,16.680675966298104,micro.16s_g__Telmatocola,0,0,0,0,..OE,micro.16s,micro.16s_g__Telmatocola,90,93,..OE: (nodes: 93; links: 90)
4.915371393843272,20.004172637669683,micro.16s_g__Tepidisphaera,0,0,0,0,..OE,micro.16s,micro.16s_g__Tepidisphaera,90,93,..OE: (nodes: 93; links: 90)
-5.737054438071709,18.040500549242346,micro.16s_g__Terrabacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Terrabacter,90,93,..OE: (nodes: 93; links: 90)
6.06217782649107,15.965,micro.16s_g__Terrimonas,1,0.6666666666666666,0,1,..OE,micro.16s,micro.16s_g__Terrimonas,90,93,..OE: (nodes: 93; links: 90)
8.928215336471439,13.599447400982605,micro.16s_g__Trichocoleus_SAG_26.92,0,0,0,0,..OE,micro.16s,micro.16s_g__Trichocoleus_SAG_26.92,90,93,..OE: (nodes: 93; links: 90)
-3.7790019140423845,20.633178777038612,micro.16s_g__Turicibacter,0,0,0,0,..OE,micro.16s,micro.16s_g__Turicibacter,90,93,..OE: (nodes: 93; links: 90)
-0.9294463440875383,14.23591205130642,micro.16s_g__Tuwongella,0,0,0,0,..OE,micro.16s,micro.16s_g__Tuwongella,90,93,..OE: (nodes: 93; links: 90)
7.262002948950633,17.78132515648096,micro.16s_g__Tychonema_CCAP_1459-11B,0,0,0,0,..OE,micro.16s,micro.16s_g__Tychonema_CCAP_1459-11B,90,93,..OE: (nodes: 93; links: 90)
7.449200983412015,7.414316411738559,micro.16s_g__Tyzzerella,0,0,0,0,..OE,micro.16s,micro.16s_g__Tyzzerella,90,93,..OE: (nodes: 93; links: 90)
5.553473382038648,8.203669996938958,micro.16s_g__unclassified_c__Acidimicrobiia,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Acidimicrobiia,90,93,..OE: (nodes: 93; links: 90)
-4.809128215864095,11.096685049639584,micro.16s_g__unclassified_c__AKAU4049,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__AKAU4049,90,93,..OE: (nodes: 93; links: 90)
-2.632160814386781,16.71608567864807,micro.16s_g__unclassified_c__Anaerolineae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Anaerolineae,90,93,..OE: (nodes: 93; links: 90)
4.809128215864095,13.833314950360414,micro.16s_g__unclassified_c__BD2-11_terrestrial_group,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__BD2-11_terrestrial_group,90,93,..OE: (nodes: 93; links: 90)
-5.0361925567917005,9.203594699992674,micro.16s_g__unclassified_c__Gitt-GS-136,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Gitt-GS-136,90,93,..OE: (nodes: 93; links: 90)
-0.9224634829697618,16.357179482319296,micro.16s_g__unclassified_c__Gracilibacteria,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Gracilibacteria,90,93,..OE: (nodes: 93; links: 90)
-4.4793193296717755,8.473045799006607,micro.16s_g__unclassified_c__JG30-KF-CM66,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__JG30-KF-CM66,90,93,..OE: (nodes: 93; links: 90)
2.853169548885461,11.537949016875158,micro.16s_g__unclassified_c__Lineage_IIc,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Lineage_IIc,90,93,..OE: (nodes: 93; links: 90)
4.949747468305832,17.414747468305833,micro.16s_g__unclassified_c__MB-A2-108,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__MB-A2-108,90,93,..OE: (nodes: 93; links: 90)
-0.4643716565009205,8.492046569032228,micro.16s_g__unclassified_c__OLB14,1,0.18357487922705315,0,1,..OE,micro.16s,micro.16s_g__unclassified_c__OLB14,90,93,..OE: (nodes: 93; links: 90)
4.475816456775312,14.693691778882691,micro.16s_g__unclassified_c__OM190,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__OM190,90,93,..OE: (nodes: 93; links: 90)
0.46437165650092144,8.492046569032228,micro.16s_g__unclassified_c__Phycisphaerae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Phycisphaerae,90,93,..OE: (nodes: 93; links: 90)
5.4750216988593,10.010588176971961,micro.16s_g__unclassified_c__Pla4_lineage,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Pla4_lineage,90,93,..OE: (nodes: 93; links: 90)
-1.8062083309357653,17.12736114702178,micro.16s_g__unclassified_c__Subgroup_11,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Subgroup_11,90,93,..OE: (nodes: 93; links: 90)
5.64684028787737,14.493101270451016,micro.16s_g__unclassified_c__Subgroup_18,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Subgroup_18,90,93,..OE: (nodes: 93; links: 90)
3.500000000000002,6.40282217350893,micro.16s_g__unclassified_c__Thermoleophilia,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__Thermoleophilia,90,93,..OE: (nodes: 93; links: 90)
3.464101615137755,10.465,micro.16s_g__unclassified_c__WWE3,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_c__WWE3,90,93,..OE: (nodes: 93; links: 90)
-6.062177826491073,15.964999999999996,micro.16s_g__unclassified_f__67-14,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__67-14,90,93,..OE: (nodes: 93; links: 90)
1.8062083309357646,17.12736114702178,micro.16s_g__unclassified_f__A0839,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__A0839,90,93,..OE: (nodes: 93; links: 90)
1.9347339618992163,21.25458500139078,micro.16s_g__unclassified_f__A21b,1,0.20765027322404372,0,1,..OE,micro.16s,micro.16s_g__unclassified_f__A21b,90,93,..OE: (nodes: 93; links: 90)
-5.785520972718846,10.87511098682003,micro.16s_g__unclassified_f__A4b,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__A4b,90,93,..OE: (nodes: 93; links: 90)
-6.850792242012715,16.59617969311169,micro.16s_g__unclassified_f__Acetobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Acetobacteraceae,90,93,..OE: (nodes: 93; links: 90)
8.963351280589539,11.653622269991414,micro.16s_g__unclassified_f__Acidobacteriaceae_Subgroup_1,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Acidobacteriaceae_Subgroup_1,90,93,..OE: (nodes: 93; links: 90)
-4.261330003061046,18.018473382038643,micro.16s_g__unclassified_f__AKIW781,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__AKIW781,90,93,..OE: (nodes: 93; links: 90)
0.929446344087537,14.23591205130642,micro.16s_g__unclassified_f__Amb-16S-1323,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Amb-16S-1323,90,93,..OE: (nodes: 93; links: 90)
5.271073505465655,15.331318911073577,micro.16s_g__unclassified_f__Anaerolineaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Anaerolineaceae,90,93,..OE: (nodes: 93; links: 90)
-2.632160814386779,8.213914321351929,micro.16s_g__unclassified_f__Ardenticatenaceae,1,0.20765027322404372,0,1,..OE,micro.16s,micro.16s_g__unclassified_f__Ardenticatenaceae,90,93,..OE: (nodes: 93; links: 90)
-6.467156727579009,15.143784026555624,micro.16s_g__unclassified_f__Beijerinckiaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Beijerinckiaceae,90,93,..OE: (nodes: 93; links: 90)
-1.3671210534188278,6.622827456733326,micro.16s_g__unclassified_f__BIrii41,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__BIrii41,90,93,..OE: (nodes: 93; links: 90)
-0.4567104869021419,4.478047168590915,micro.16s_g__unclassified_f__Caulobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Caulobacteraceae,90,93,..OE: (nodes: 93; links: 90)
4.3251265396447804,19.19502826264945,micro.16s_g__unclassified_f__Chitinophagaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Chitinophagaceae,90,93,..OE: (nodes: 93; links: 90)
-0.9136833455403592,5.524885970383327,micro.16s_g__unclassified_f__Comamonadaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Comamonadaceae,90,93,..OE: (nodes: 93; links: 90)
-1.81197413940612,20.257095335538665,micro.16s_g__unclassified_f__CPla-3_termite_group,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__CPla-3_termite_group,90,93,..OE: (nodes: 93; links: 90)
8.360790478351124,9.133756601940771,micro.16s_g__unclassified_f__cvE6,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__cvE6,90,93,..OE: (nodes: 93; links: 90)
2.2429024310446133,6.899985293387433,micro.16s_g__unclassified_f__Cyclobacteriaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Cyclobacteriaceae,90,93,..OE: (nodes: 93; links: 90)
-1.32624531648159,10.967978503657797,micro.16s_g__unclassified_f__D05-2,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__D05-2,90,93,..OE: (nodes: 93; links: 90)
6.467156727579008,9.786215973444374,micro.16s_g__unclassified_f__Devosiaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Devosiaceae,90,93,..OE: (nodes: 93; links: 90)
-3.114160850539128,5.096010775081197,micro.16s_g__unclassified_f__Diplorickettsiaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Diplorickettsiaceae,90,93,..OE: (nodes: 93; links: 90)
7.794228634059948,7.965000000000002,micro.16s_g__unclassified_f__Elsteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Elsteraceae,90,93,..OE: (nodes: 93; links: 90)
7.277055962836147,15.788320104015092,micro.16s_g__unclassified_f__Entotheonellaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Entotheonellaceae,90,93,..OE: (nodes: 93; links: 90)
-2.242902431044614,6.899985293387433,micro.16s_g__unclassified_f__env.OPS_17,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__env.OPS_17,90,93,..OE: (nodes: 93; links: 90)
-1.3680805733026746,8.706229516856366,micro.16s_g__unclassified_f__Euzebyaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Euzebyaceae,90,93,..OE: (nodes: 93; links: 90)
8.986800724660114,12.952250177268759,micro.16s_g__unclassified_f__FFCH9454,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__FFCH9454,90,93,..OE: (nodes: 93; links: 90)
0.8660254037844386,12.965,micro.16s_g__unclassified_f__Gallionellaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Gallionellaceae,90,93,..OE: (nodes: 93; links: 90)
-0.913683345540368,19.405114029616673,micro.16s_g__unclassified_f__Geodermatophilaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Geodermatophilaceae,90,93,..OE: (nodes: 93; links: 90)
8.998533095081772,12.302512656744957,micro.16s_g__unclassified_f__Hymenobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Hymenobacteraceae,90,93,..OE: (nodes: 93; links: 90)
-2.427050983124843,14.228355756877418,micro.16s_g__unclassified_f__Hyphomicrobiaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Hyphomicrobiaceae,90,93,..OE: (nodes: 93; links: 90)
6.940114029616673,13.378683345540361,micro.16s_g__unclassified_f__Ilumatobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Ilumatobacteraceae,90,93,..OE: (nodes: 93; links: 90)
7.737174837615657,10.431253326452106,micro.16s_g__unclassified_f__Intrasporangiaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Intrasporangiaceae,90,93,..OE: (nodes: 93; links: 90)
3.9338633971648327,5.499031383041784,micro.16s_g__unclassified_f__Isosphaeraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Isosphaeraceae,90,93,..OE: (nodes: 93; links: 90)
8.098620785617559,8.539144504599893,micro.16s_g__unclassified_f__Ktedonobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Ktedonobacteraceae,90,93,..OE: (nodes: 93; links: 90)
-4.949747468305834,17.414747468305833,micro.16s_g__unclassified_f__Methyloligellaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Methyloligellaceae,90,93,..OE: (nodes: 93; links: 90)
-2.6787840265556246,5.997843272420991,micro.16s_g__unclassified_f__Micromonosporaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Micromonosporaceae,90,93,..OE: (nodes: 93; links: 90)
-7.7371748376156555,10.431253326452099,micro.16s_g__unclassified_f__Micropepsaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Micropepsaceae,90,93,..OE: (nodes: 93; links: 90)
-3.6728644275210964,14.049319064156625,micro.16s_g__unclassified_f__Microscillaceae,1,1,0,1,..OE,micro.16s,micro.16s_g__unclassified_f__Microscillaceae,90,93,..OE: (nodes: 93; links: 90)
-2.688395145723444,19.999754909116195,micro.16s_g__unclassified_f__Microtrichaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Microtrichaceae,90,93,..OE: (nodes: 93; links: 90)
7.840660488739148,14.053723733165963,micro.16s_g__unclassified_f__Nocardioidaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Nocardioidaceae,90,93,..OE: (nodes: 93; links: 90)
-3.9900861364011986,15.478173181896281,micro.16s_g__unclassified_f__NS11-12_marine_group,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__NS11-12_marine_group,90,93,..OE: (nodes: 93; links: 90)
5.036192556791699,9.20359469999267,micro.16s_g__unclassified_f__NS9_marine_group,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__NS9_marine_group,90,93,..OE: (nodes: 93; links: 90)
-7.8406604887391484,14.053723733165956,micro.16s_g__unclassified_f__Oligoflexaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Oligoflexaceae,90,93,..OE: (nodes: 93; links: 90)
5.064099630470963,18.65813288511266,micro.16s_g__unclassified_f__Oxalobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Oxalobacteraceae,90,93,..OE: (nodes: 93; links: 90)
-5.646840287877368,14.49310127045102,micro.16s_g__unclassified_f__Pedosphaeraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Pedosphaeraceae,90,93,..OE: (nodes: 93; links: 90)
-2.5711504387461583,15.529177772475911,micro.16s_g__unclassified_f__Peptococcaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Peptococcaceae,90,93,..OE: (nodes: 93; links: 90)
-5.960412538558051,11.7768994476096,micro.16s_g__unclassified_f__Pirellulaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Pirellulaceae,90,93,..OE: (nodes: 93; links: 90)
7.454912233691619,9.562538357194873,micro.16s_g__unclassified_f__Propionibacteriaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Propionibacteriaceae,90,93,..OE: (nodes: 93; links: 90)
3.451911961311724,17.372576164600304,micro.16s_g__unclassified_f__Reyranellaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Reyranellaceae,90,93,..OE: (nodes: 93; links: 90)
-0.9158957053132452,18.39468254268209,micro.16s_g__unclassified_f__Rhizobiales_Incertae_Sedis,2,0.5714285714285714,3,2,..OE,micro.16s,micro.16s_g__unclassified_f__Rhizobiales_Incertae_Sedis,90,93,..OE: (nodes: 93; links: 90)
3.179753481429921,20.88457052333041,micro.16s_g__unclassified_f__Rhodocyclaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Rhodocyclaceae,90,93,..OE: (nodes: 93; links: 90)
1.3680805733026755,8.706229516856366,micro.16s_g__unclassified_f__Rhodothermaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Rhodothermaceae,90,93,..OE: (nodes: 93; links: 90)
-5.701685221443811,5.5014674456444705,micro.16s_g__unclassified_f__Rickettsiaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Rickettsiaceae,90,93,..OE: (nodes: 93; links: 90)
-1.7144488953513282e-15,19.465,micro.16s_g__unclassified_f__Roseiflexaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Roseiflexaceae,90,93,..OE: (nodes: 93; links: 90)
1.7633557568774194,14.892050983124843,micro.16s_g__unclassified_f__Rubinisphaeraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Rubinisphaeraceae,90,93,..OE: (nodes: 93; links: 90)
5.785520972718846,10.87511098682003,micro.16s_g__unclassified_f__Sandaracinaceae,2,1,1,2,..OE,micro.16s,micro.16s_g__unclassified_f__Sandaracinaceae,90,93,..OE: (nodes: 93; links: 90)
4.16059500475345,16.78812956160472,micro.16s_g__unclassified_f__Saprospiraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Saprospiraceae,90,93,..OE: (nodes: 93; links: 90)
7.918571535047462,11.32648129381372,micro.16s_g__unclassified_f__SC-I-84,2,0.25165562913907286,240,2,..OE,micro.16s,micro.16s_g__unclassified_f__SC-I-84,90,93,..OE: (nodes: 93; links: 90)
6.18929512968081,5.931040572691822,micro.16s_g__unclassified_f__Simkaniaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Simkaniaceae,90,93,..OE: (nodes: 93; links: 90)
2.8531695488854605,13.392050983124843,micro.16s_g__unclassified_f__Solimonadaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Solimonadaceae,90,93,..OE: (nodes: 93; links: 90)
-3.4519119613117226,17.372576164600307,micro.16s_g__unclassified_f__Sutterellaceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Sutterellaceae,90,93,..OE: (nodes: 93; links: 90)
-3.9392310120488325,13.15959271066772,micro.16s_g__unclassified_f__Symbiobacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Symbiobacteraceae,90,93,..OE: (nodes: 93; links: 90)
8.823082367602622,14.2407301412376,micro.16s_g__unclassified_f__Tepidisphaeraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Tepidisphaeraceae,90,93,..OE: (nodes: 93; links: 90)
-5.271073505465654,15.331318911073577,micro.16s_g__unclassified_f__Vicinamibacteraceae,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__Vicinamibacteraceae,90,93,..OE: (nodes: 93; links: 90)
1.2954538302670722,21.371278649000736,micro.16s_g__unclassified_f__WWH38,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_f__WWH38,90,93,..OE: (nodes: 93; links: 90)
8.572244476756641e-16,5.465,micro.16s_g__unclassified_f__Xanthobacteraceae,1,0.18009478672985782,0,1,..OE,micro.16s,micro.16s_g__unclassified_f__Xanthobacteraceae,90,93,..OE: (nodes: 93; links: 90)
7.608452130361228,14.93713595499958,micro.16s_g__unclassified_f__Xanthomonadaceae,4,0.2900763358778626,26.600492593062246,4,..OE,micro.16s,micro.16s_g__unclassified_f__Xanthomonadaceae,90,93,..OE: (nodes: 93; links: 90)
7.970653846901531,13.149600067830718,micro.16s_g__unclassified_o__0319-6G20,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_o__0319-6G20,90,93,..OE: (nodes: 93; links: 90)
4.978670881475173,12.003658202683491,micro.16s_g__unclassified_o__0319-7L14,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_o__0319-7L14,90,93,..OE: (nodes: 93; links: 90)
-7.9185715350474615,11.326481293813718,micro.16s_g__unclassified_o__Acidobacteriales,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_o__Acidobacteriales,90,93,..OE: (nodes: 93; links: 90)
6.123031769111886e-16,7.465,micro.16s_g__unclassified_o__Actinomarinales,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_o__Actinomarinales,90,93,..OE: (nodes: 93; links: 90)
-0.9270509831248419,9.611830451114539,micro.16s_g__unclassified_o__Ardenticatenales,0,0,0,0,..OE,micro.16s,micro.16s_g__unclassified_o__Ardenticatenales,90,93,..OE: (nodes: 93; links: 90)
