"","Row.names","MSSuc-ster-Brachy-1-419","MSSuc-ster-Brachy-2-420","MSSuc-ster-Brachy-3-421","MSSuc-ster-Brachy-4-422","MSSuc-ster-Brachy-5-423","MS-ster-Brachy-1-412","MS-ster-Brachy-2-413","MS-ster-Brachy-3-414","MS-ster-Brachy-4-415","MS-ster-Brachy-5-416","MS-nonster-Brachy-1-426","MS-nonster-Brachy-2-427","MS-nonster-Brachy-3-428","MS-nonster-Brachy-4-429","MS-nonster-Brachy-5-430","MS.nonster.Brachy_MS.ster.Brachy_log2_FC","MS.nonster.Brachy_MS.ster.Brachy_Pvalue","MS.nonster.Brachy_MS.ster.Brachy_fdr","MS.nonster.Brachy_MSSuc.ster.Brachy_log2_FC","MS.nonster.Brachy_MSSuc.ster.Brachy_Pvalue","MS.nonster.Brachy_MSSuc.ster.Brachy_fdr","MS.ster.Brachy_MSSuc.ster.Brachy_log2_FC","MS.ster.Brachy_MSSuc.ster.Brachy_Pvalue","MS.ster.Brachy_MSSuc.ster.Brachy_fdr","MS.nonster.Brachy","MS.ster.Brachy","MSSuc.ster.Brachy","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"83","N-acetyl-glutamic acid and/or isomers",0.0219162817798544,0.0761320348881512,0.00502828147196214,0.052009828513813,0.00262893986589149,0.0110447231844519,0.00883352095154103,0.00579660254597369,0.0110563517697841,0.012332862334978,0.00438756933327555,0.00679405001044178,0.00284593699797174,0.0110920891694946,0.00814749320379731,"0.498563844898168","0.127047148056669","0.127047148056669","2.08817256481208","0.154925631777535","0.154925631777535","1.58960871991391","0.201239765559367","0.201239765559367",0.0066534277429962,0.00981281215734576,0.0315430733039345,"n-acetyl-glutamic acid and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-glutamic acid and/or isomers"
"84","N-acetyl-hexosamine",0.304305085159702,0.272014066053186,0.255939694649275,0.355930162098126,0.218536289916641,0.260480233829321,0.295585587059406,0.346880364652708,0.283114407410222,0.267696085850963,0.1044409865546,0.467107939738866,0.175897731298064,0.530765032545703,0.162579976306893,"0.0128795812907947","0.978025000617632","0.978025000617632","-0.0344002924087989","0.943172030650268","0.943172030650268","-0.0472798736995935","0.745049699924277","0.745049699924277",0.288158333288825,0.290751335760524,0.281345059575386,"n-acetyl-hexosamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-hexosamine"
"85","N-acetyl-phenylalanine",0.00127301560355601,0,0,0,0,0.012285311720486,0.0241958167963072,0.0355202018187687,0.0181298951697915,0.00294710225382268,0.00461661252440022,0.0167344286839349,0.0043040345973625,0.117521215668497,0.0496297720059805,"-1.01208036433864","0.412120390634422","0.412120390634422","-4.9787836892096","0.147950522128965","0.147950522128965","-3.96670332487096","0.0286192503837783","0.0286192503837783",0.038561212696035,0.0186156655518352,0.000254603120711202,"n-acetyl-phenylalanine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-phenylalanine"
"86","N-acetyl-serine",31.746843217392,34.7405274559098,42.4641796211723,44.1822573537933,7.68854669820859,0,0,0,0,0,5.1925872793182,15.580081695842,61.2134052141441,0.353289894570979,0.0629572406911072,"-14.0085568013112","0.226119912819376","0.226119912819376","0.964668386643719","0.279292103205752","0.279292103205752","14.973225187955","0.00795582740641346","0.00795582740641346",16.4804642649133,0,32.1644708692952,"n-acetyl-serine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-serine"
"87","N-acetylputrescine and/or isomers",0.00149385356784025,0.00218236693674753,0,0.000338782011754965,0.56192728299367,0,0,0,0,0,0.0195702596395939,0.0103328873405992,0.00611704939528339,0.0178297335816587,0.00955523864672264,"-3.7741053373544","0.00787438906168018","0.00787438906168018","3.06116767366959","0.421008394816792","0.421008394816792","6.83527301102399","0.370079454358762","0.370079454358762",0.0126810337207716,0,0.113188457102003,"n-acetylputrescine and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetylputrescine and/or isomers"
"88","N-alpha-acetyl-asparagine",0.0542124599214115,0.194645541003146,0.0266770233989916,0.162392362551894,5.78390322180406e-05,0.858828543333472,5.26460879544742,0.499982240079425,0.575147523993439,19.6807146365922,0.0871959273280274,0.37995023999889,0.0707422875337115,0.699497659807181,0.382360106058905,"4.04847663071999","0.242547554764762","0.242547554764762","-1.87488390310409","0.111783705995204","0.111783705995204","-5.92336053382407","0.224793845800685","0.224793845800685",0.323949244145343,5.3758563478892,0.0875970451815322,"n-alpha-acetyl-asparagine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-alpha-acetyl-asparagine"
"89","N-alpha-acetyl-lysine",0.00189838412637019,0.000426813598690467,0.00179562868459275,0.00150459620837382,0.0175996581344506,0,0,0,0,0,0.00154158497242927,0.00182972475654515,0.000644756186833421,0.00235281597064668,0.00131637648140486,"-1.3431529038901","0.0055392223120731","0.0055392223120731","1.15382480469126","0.393830317915962","0.393830317915962","2.49697770858136","0.226048730820482","0.226048730820482",0.00153705167357188,0,0.00464501615049556,"n-alpha-acetyl-lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-alpha-acetyl-lysine"
"90","N-methyl-glutamic acid",3.47117143661323,1.9022342783285,3.46639350953163,2.70324852769942,0.0922845659493478,0,0,0,0,0,0.0794607637457595,0.00146941408402907,0.000868007841664969,0.000178237263559235,6.16783482517734e-05,"-4.1216470848615","0.356764190871592","0.356764190871592","7.06326944592162","0.0213450603710159","0.0213450603710159","11.1849165307831","0.0208868524051476","0.0208868524051476",0.0164076202566529,0,2.32706646362442,"n-methyl-glutamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-methyl-glutamic acid"
"91","N-trimethyllysine",0.220338810028829,0.121025773519723,0.101158075531519,0.0564240502781771,2.33171970969342,0.0332868419781473,0.00294213279182647,0,0.0278697167127729,0.0692066331969357,0.511184950469753,0.098877272337472,0.085542268432992,0.350148745948371,0.316310065304603,"-3.30515144350258","0.0371641642888119","0.0371641642888119","1.05260777825288","0.547030796610982","0.547030796610982","4.35775922175546","0.289558902207606","0.289558902207606",0.272412660498638,0.0266610649359365,0.566133283810334,"n-trimethyllysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-trimethyllysine"
"92","nicotinamide",0.0375888922368991,0.0439590824317931,0.02827325273158,0.0469336188336719,0.073320998051343,0.108718421147629,0.15545670813507,0.161038291837893,0.0558768019549215,0.041827109721152,0.0594523205467759,0.0821476078566722,0.0272912393370114,0.0739899489150317,0.0689715806896014,"0.736499736789607","0.168464438672359","0.168464438672359","-0.430685997714975","0.216507953421113","0.216507953421113","-1.16718573450458","0.0747093006180573","0.0747093006180573",0.0623705394690185,0.104583466559333,0.0460151688570574,"nicotinamide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nicotinamide"
"93","nicotinic acid",0.020115315242306,0.0159547815544248,0.0282126153824039,0.00538207960798647,0,0,0,0,0,0,0.019217338385439,0.0690480212804225,0.0252326408453531,0.0288827729314033,0.0169450468861855,"-5.03848728201389","0.0287771011129058","0.0287771011129058","-1.13805918208333","0.147056443794253","0.147056443794253","3.90042809993056","0.0513840710008264","0.0513840710008264",0.0318651640657607,0,0.0139329583574242,"nicotinic acid","HMDB0001488","C00253","belongs to the class of organic compounds known as pyridinecarboxylic acids. Pyridinecarboxylic acids are compounds containing a pyridine ring bearing a carboxylic acid group.","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","59-67-6","DTXSID1020932","DTXCID10932","315671866","   938","C00253","15940","DB00627","Nicotinic acid","nicotinic acid"
"94","o-acetyl-serine and/or isomers",0.00241733892174033,0.0584911503567836,0.00213561878760041,0.0403114311047773,0,0.00266972670597082,0.0072109414430272,0.00255504055840918,0.00313253335057489,0.00303330619862471,0.0530124358587362,0.00711871078080181,0.00790393788763588,0.0268556005379782,0.0129308230123623,"-2.25708871829628","0.10716497045658","0.10716497045658","-0.0582692202288541","0.953647571844132","0.953647571844132","2.19881949806743","0.233636968017656","0.233636968017656",0.0215643016155029,0.00372030965132136,0.0206711078341803,"o-acetyl-serine and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o-acetyl-serine and/or isomers"
"95","omega-hydroxydodecanoic acid",0,0,0,0,0.0725560478448203,0,0,0,0,0,0,0,0,0,0,"NA","NA","0","3.95523928745769","0.373900966300059","0.373900966300059","3.95523928745769","0.373900966300059","0.373900966300059",0,0,0.0145112095689641,"omega-hydroxydodecanoic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"omega-hydroxydodecanoic acid"
"96","ornithine",0.164569828788141,0.181331719765997,0.0619961050610228,0.172023478625624,0,0,0,0,0,0,0.109654820560688,0.0464471531426968,0.031734695049356,0.196497800101277,0.0713889322261033,"-6.52582897211067","0.0364436364588752","0.0364436364588752","0.344341235001522","0.609337479520747","0.609337479520747","6.87017020711219","0.0326416519549","0.0326416519549",0.0911446802160241,0,0.115984226448157,"ornithine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ornithine"
"97","orotic acid",0,0.00215604596619107,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","0","0.517234559548702","0.373900966300059","0.373900966300059","0.517234559548702","0.373900966300059","0.373900966300059",0,0,0.000431209193238213,"orotic acid","HMDB0000226","C00295","belongs to the class of organic compounds known as pyrimidinecarboxylic acids. These are pyrimidines with a structure containing a carboxyl group attached to the pyrimidine ring.","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","65-86-1","DTXSID0025814","DTXCID005814","315675265","   967","C00295","16742","DB02262","Orotic acid","orotic acid"
"98","pantothenic acid",0.0438356577718508,0.104809190266452,0.0527404078680593,0.0957355337944509,0.139722466899797,0.225498637779205,0.234880869415748,0.203303730432929,0.283236015941817,0.0708672164464341,0.170333285894503,0.494984403961696,0.116239414994264,0.4133984564157,0.448719530997138,"-0.688802130903543","0.194920144169624","0.194920144169624","-1.89970054091526","0.0335932058029248","0.0335932058029248","-1.21089841001171","0.0273954782767993","0.0273954782767993",0.32873501845266,0.203557294003227,0.0873686513201219,"pantothenic acid","HMDB0000210","C00864","belongs to the class of organic compounds known as secondary alcohols. Secondary alcohols are compounds containing a secondary alcohol functional group, with the general structure HOC(R)(R') (R,R'=alkyl, aryl).","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","79-83-4","DTXSID9023417","DTXCID203417","315673987","  6613","C00864","46905",NA,"Pantothenic acid","pantothenic acid"
"99","phenylalanine",0.00133092687564001,0.00151382547060316,0.000930238718232583,0.00108566699583867,0.000499066012425607,0.00860796881571849,0.0203416631262379,0.0102054092409021,0.0188389979030454,0.0175848870167639,0.00884137057843665,0.00544687381492344,0.0028118128891879,0.0131709434970757,0.0103452713034231,"0.820854028903925","0.0502708775768506","0.0502708775768506","-2.13856297161078","0.0176131976557365","0.0176131976557365","-2.9594170005147","0.00405907642268478","0.00405907642268478",0.00812325441660936,0.0151157852205335,0.001071944814548,"phenylalanine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"phenylalanine"
"100","pipecolic acid",0.0264636306746061,0.0484533279082451,0.00151712196640436,0.0273026109215361,0.049200073294474,0,0,0,0,0,0.0929053677743875,0.0193421005264948,0.0108516061790708,0.0466509393964831,0.0137486960407883,"-5.23648274462856","0.0759623417042549","0.0759623417042549","-0.255207606658044","0.741540068951152","0.741540068951152","4.98127513797052","0.0251809987470863","0.0251809987470863",0.0366997419834449,0,0.0305873529530531,"pipecolic acid","HMDB0000070","C00408","belongs to the class of organic compounds known as alpha amino acids. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon).","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","535-75-1",NA,NA,"  8143939",NA,NA,"17964",NA,"Pipecolic acid","pipecolic acid"
"101","proline",0.101253511036797,0.190301514783723,0.00334914321320021,0.0989628884927656,0.48871583745511,0,0,0,0,0,7.22446338898103,0.761443915420129,0.949595502738632,0.729992999050878,0.738648455020283,"-11.0236357537938","0.181103477366713","0.181103477366713","-3.55182579394367","0.213134758388426","0.213134758388426","7.47180995985017","0.101927654511709","0.101927654511709",2.08082885224219,0,0.176516578996319,"proline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proline"
"102","pyridoxamine",0,0,0,0,0.0802065546913169,0,0,0,0,0,0.0138532366508471,0.0248507465879121,0.00616724952208936,0.0542687063040355,0.0325539184267995,"-4.7728765099938","0.0339692755700008","0.0339692755700008","-0.681912092959111","0.589424874752555","0.589424874752555","4.09096441703469","0.373900966300059","0.373900966300059",0.0263387714983367,0,0.0160413109382634,"pyridoxamine","HMDB0001431","C00534","belongs to the class of organic compounds known as pyridoxamine 5'-phosphates. These are heterocyclic aromatic compounds containing a pyridoxamine that carries a phosphate group at the 5'-position.","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Pyridoxamines","85-87-0","DTXSID6046929","DTXCID4026929","315682345","  1052","C00534","16410","DB11673","Pyridoxamine","pyridoxamine"
"103","pyridoxine",0.0577080362416361,0.0560822608933804,0.064082181026714,0.0886162010963781,4.60607877243695,0.0986699840714701,0.0762314402827435,0.142308967899114,0.071340098200539,0,0.174804197062836,0.179909845777619,0.0842628716240127,0.149744327589273,0.202553473245475,"-1.01671750960566","0.0312295153865935","0.0312295153865935","2.61482367145149","0.419513079187282","0.419513079187282","3.63154118105715","0.379256976917445","0.379256976917445",0.158254943059843,0.0777100980907733,0.974513490339011,"pyridoxine","HMDB0000239",NA,NA,NA,NA,NA,NA,"65-23-6","DTXSID4023541","DTXCID903541","315674093","  1054","C00314","16709","DB00165","Pyridoxine","pyridoxine"
"104","quinic acid",0,0,0,0,0,0,0,0,0,0,0.841017653448805,1.94596123343976,0.499098575615861,1.03305351432481,1.17293387533363,"-10.1025176895873","0.0102331861507236","0.0102331861507236","-10.1025176895873","0.0102331861507236","0.0102331861507236","NA","NA","0",1.09841297043257,0,0,"quinic acid","HMDB0003072","C00296","belongs to the class of organic compounds known as quinic acids and derivatives. Quinic acids and derivatives are compounds containing a quinic acid moiety (or a derivative thereof), which is a cyclitol made up of a cyclohexane ring that bears four hydroxyl groups at positions 1,3.4, and 5, as well as a carboxylic acid at position 1.","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","77-95-2",NA,NA,"  8145610",NA,"C00296","17521",NA,"Quinic acid","quinic acid"
"105","riboflavin",0.00126420950212401,0.00174984682492046,0.000959006777145303,0.00111593861393506,0.00521196352289454,0,0,0,0,0,0.00128933255130201,0.00292803114247132,0.000695115744728835,0.00962809928457534,0.00416623024920388,"-2.24530148358383","0.0787024012691662","0.0787024012691662","-0.631678817299406","0.382685357079126","0.382685357079126","1.61362266628443","0.0614254296194909","0.0614254296194909",0.00374136179445627,0,0.00206019304820388,"riboflavin","HMDB0000244","C00255","belongs to the class of organic compounds known as flavins. Flavins are compounds containing a flavin (7,8-dimethyl-benzo[g]pteridine-2,4-dione) moiety, with a structure characterized by an isoalloaxzine tricyclic ring.","Organic compounds","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","83-88-5","DTXSID8021777","DTXCID401777","315672623","493570","C00255","17015","DB00140","Riboflavin","riboflavin"
"106","serine",0.0390333518725661,0.056008029286661,0.02557387841085,0.0446344478094722,0,0.0157391604723646,0.0374071533583549,0,0.0142017758196723,0.0174350000404067,0.0711779664296087,0.0517223626924114,0.0235869323761232,0.0797131427055075,0.0690008637417084,"-1.74141442096257","0.00950641248864675","0.00950641248864675","-0.818277751836234","0.0972199633986482","0.0972199633986482","0.923136669126333","0.199791479759712","0.199791479759712",0.0590402535890718,0.0169566179381597,0.0330499414759098,"serine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"serine"
"107","sn-glycero-3-phosphocholine",3.55305675127545,3.54902743972549,2.60586661364679,3.28962318811952,1.87913026130273,2.97863565194854,2.91724815110091,2.38541329689647,2.62244060190065,2.64542721965958,1.16670507128221,1.75030824564218,0.723276218586474,4.42570459805136,2.08448420174071,"0.416478036877269","0.353198631439486","0.353198631439486","0.551281559554596","0.238031883270677","0.238031883270677","0.134803522677327","0.472877384939117","0.472877384939117",2.03009566706059,2.70983298430123,2.975340850814,"sn-glycero-3-phosphocholine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sn-glycero-3-phosphocholine"
"108","sorbic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","0","NA","NA","0","NA","NA","0",0,0,0,"sorbic acid","HMDB0029581","","belongs to the class of organic compounds known as medium-chain fatty acids. These are fatty acids with an aliphatic tail that contains between 4 and 12 carbon atoms.","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","110-44-1","DTXSID3021277","DTXCID401277","315672184","643460",NA,"38358",NA,"Sorbic acid","sorbic acid"
"109","suberic acid",0.0109184381616392,0.0155488390878293,0.0131988429354173,0.0220043144767533,0.722067235937497,0.140657614862586,0.204954721445198,0.151443865432161,0.16821375843205,0.106429482597356,0.077146114225771,0.141933519086356,0.0343808024689849,0.106667127418789,0.157173940498841,"0.572473573705922","0.10450925149666","0.10450925149666","0.594662691115314","0.727607597784779","0.727607597784779","0.0221891174093917","0.987288413883242","0.987288413883242",0.103460300739748,0.15433988855387,0.156747534119827,"suberic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"suberic acid"
"110","syringic acid and/or isomers",0.0058224693103398,0.0088012527558169,0.0041579966444185,0.00796207579776671,0.0374082072648607,0.0597685654326626,0.06077968544699,0.0366108333203821,0.106464781954938,0.159443649120854,0.0409010212517591,0.141225065684839,0.0175758391219295,0.0394839483665264,0.0624210005980275,"0.481448311206697","0.450512518025133","0.450512518025133","-2.14854712738621","0.0905485657576682","0.0905485657576682","-2.62999543859291","0.0279021133788536","0.0279021133788536",0.0603213750046163,0.0846135030551653,0.0128304003546405,"syringic acid and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringic acid and/or isomers"
"111","taurine",0.0590878404978233,0.130926422760898,0.0321103257331088,0.136620353179399,1.39972840193309,11.0158967796557,10.9616047734049,10.9308930834611,13.6562170117513,7.9194148158073,5.30632840590421,4.114598636403,1.51487496007047,4.04519879876665,6.4783054125841,"1.34402617341924","0.000679901895950038","0.000679901895950038","-3.60544786771871","0.0067361890374298","0.0067361890374298","-4.94947404113796","0.000153718028201152","0.000153718028201152",4.29186124274568,10.896805292816,0.351694668820864,"taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taurine"
"112","tetrasaccharide (ex. stachyose)",0.258445975917505,0.0494530081595744,0.853281042181853,0.037865257193567,0,0,0,0,0,0,0.00184545019719264,0,0,0.00160140730093537,0.00175953592209931,"-1.02947315867828","0.0712721994201813","0.0712721994201813","6.8822726831474","0.209619826489729","0.209619826489729","7.91174584182568","0.20801250665245","0.20801250665245",0.00104127868404546,0,0.2398090566905,"tetrasaccharide (ex. stachyose)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrasaccharide (ex. stachyose)"
"113","threonine/allothreonine/homoserine",0.185612884156744,0.290987472296667,0.0626987068496195,0.251313075879081,0.186702489418555,0,0,0,0,0,0.377333309198117,0.0939045655529583,0.265569030123299,0.16124139212969,0.091243625890781,"-7.63559758237036","0.022695622887829","0.022695622887829","-0.0174843036543125","0.972538892835134","0.972538892835134","7.61811327871605","0.00726616557649779","0.00726616557649779",0.197858384578969,0,0.195462925720133,"threonine/allothreonine/homoserine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"threonine/allothreonine/homoserine"
"114","thymidine",0.00378609068607226,0.00314060654128999,0.00244445892572002,0.00220626607157728,0.00961612902520009,0.0436087591693329,0.049440162822356,0.0334816119620735,0.0903970631310616,0.0845985072657381,0.0112823811378188,0.0559456127756842,0.00755890201330521,0.0123655343561517,0.0166937677818903,"1.49371892592539","0.0273665390966663","0.0273665390966663","-2.05500744119789","0.137508815961458","0.137508815961458","-3.54872636712328","0.00763996165994103","0.00763996165994103",0.02076923961297,0.0603052208701124,0.00423871024997193,"thymidine","HMDB0000273","C00214","belongs to the class of organic compounds known as pyrimidine 2'-deoxyribonucleosides. Pyrimidine 2'-deoxyribonucleosides are compounds consisting of a pyrimidine linked to a ribose which lacks a hydroxyl group at position 2.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","50-89-5","DTXSID5023661","DTXCID703661","315674190","  5789","C00214","17748","DB04485","Thymidine","thymidine"
"115","thymine",0,0,0,0,0,0,0,0,0,0,0.0803778733291065,0.1964681769075,0.020353666117808,0.0883512453996726,0.0373406148608811,"-6.41917337353227","0.0513326132885518","0.0513326132885518","-6.41917337353227","0.0513326132885518","0.0513326132885518","NA","NA","0",0.0845783153229937,0,0,"thymine","HMDB0000262","C00178","belongs to the class of organic compounds known as hydroxypyrimidines. These are organic compounds containing a hydroxyl group attached to a pyrimidine ring. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","65-71-4","DTXSID4052342","DTXCID4030914","315685466","  1135","C00178","17821","DB03462","Thymine","thymine"
"116","trans-cinnamic acid",0.00139203971809731,0.00207198435747246,0.00120581099868407,0.00158506844197198,0.00209876311367587,0,0,0.00338837275562126,0,0.00331325961108744,0.0473366768526648,0.0563201880530026,0.0171898159886546,0.040586501259542,0.0555321755356685,"-4.24555282801688","0.00395861225422847","0.00395861225422847","-4.05502669710152","0.00430242217371749","0.00430242217371749","0.190526130915359","0.712555962831073","0.712555962831073",0.0433930715379065,0.00134032647334174,0.00167073332598034,"trans-cinnamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trans-cinnamic acid"
"117","trigonelline",0,0,0,0,0.0601407470477145,0.671595308614574,0.471796275826852,0.327735735527211,0.368241072855979,0.368296142189687,0.332748721746857,0.395043445334324,0.153007340035138,0.386058597022723,0.482959385478477,"0.334463748472167","0.302265801501047","0.302265801501047","-4.75161691516733","0.00284094965125984","0.00284094965125984","-5.0860806636395","0.00190508491215209","0.00190508491215209",0.349963497923504,0.44153290700286,0.0120281494095429,"trigonelline","HMDB0000875","C01004","belongs to the class of organic compounds known as alkaloids and derivatives. These are naturally occurring chemical compounds that contain mostly basic nitrogen atoms. This group also includes some related compounds with neutral and even weakly acidic properties. Also some synthetic compounds of similar structure are attributed to alkaloids. In addition to carbon, hydrogen and nitrogen, alkaloids may also contain oxygen, sulfur and more rarely other elements such as chlorine, bromine, and phosphorus.","Organic compounds","Alkaloids and derivatives","","","535-83-1","DTXSID2026230","DTXCID906230","315675440","  5570","C01004","18123",NA,"Trigonelline","trigonelline"
"118","trisaccharide (ex. raffinose)",0.00937554356504777,0.00878284287813931,0.00198933239268357,0.00658758034494567,0.0218017031502923,0,0,0,0,0,0.540200487424039,0.0400552956219758,0.0603007442237404,0.034728135579426,0.0406586963483211,"-7.17181401369497","0.222949387493419","0.222949387493419","-3.75127765251078","0.250317800770771","0.250317800770771","3.42053636118419","0.0419614467529813","0.0419614467529813",0.1431886718395,0,0.00970740046622173,"trisaccharide (ex. raffinose)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trisaccharide (ex. raffinose)"
"119","tryptophan",0.0208138580408693,0.00513796811373894,0.00191780703216815,0.00343142041824364,0.134328170315347,0.00920248359425359,0.00829483207284597,0.00468411185587032,0.0181925313898968,0.0124203637556972,0.0352368828079568,0.0241259489520614,0.0123059208576326,0.0464550053292375,0.0368981248623453,"-1.46926952150364","0.0216066253137257","0.0216066253137257","0.0925955548408902","0.938981564727974","0.938981564727974","1.56186507634453","0.427556967156926","0.427556967156926",0.0310043765618467,0.0105588645337128,0.0331258447840734,"tryptophan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tryptophan"
"120","tyramine",0.0039579860381059,0.00804636231867605,0.0116081015855322,0.0113159666412144,0.0198193034179233,0.12873788294645,0.13849258756258,0.117724944542881,0.134416662256695,0.147260099600989,0.165619018954218,0.320732170442665,0.0625003604223328,0.528395681577808,0.700259079487863,"-1.40816393003587","0.129399153599017","0.129399153599017","-4.89887971396699","0.0417297433293275","0.0417297433293275","-3.49071578393113","5.08801881611092e-07","5.08801881611092e-07",0.355501262176978,0.133326435381919,0.0109495440002904,"tyramine","HMDB0000306",NA,NA,NA,NA,NA,NA,"51-67-2","DTXSID2043874","DTXCID0023874","315680010","  5610","C00483","15760","DB08841","Tyramine","tyramine"
"121","tyrosine",0.00605916117841507,0.00368975087907579,0.00267787842560172,0.00347663032127515,0.0660310671096063,0,0,0,0,0,0.0601087799627396,0.0236305932831091,0.0178842127078957,0.0415088598611149,0.0329596474967553,"-5.17865165283121","0.00896358221921257","0.00896358221921257","-1.05872302847443","0.237078858070648","0.237078858070648","4.11992862435679","0.257614393382119","0.257614393382119",0.0352184186623229,0,0.0163868975827948,"tyrosine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tyrosine"
"122","uracil",0.0127885908530756,0.0176912720112581,0.00727642181539383,0.0277972815654965,0.145888509705608,0.0414433419402572,0.0209534710711544,0.0228263770511274,0.114873055820068,0.113129320657725,0.064900243563975,0.337435599693018,0.0243074626902061,0.0559813883052497,0.215150647530486,"-1.14301382472207","0.277528282326709","0.277528282326709","-1.69908258876605","0.189367783446294","0.189367783446294","-0.556068764043977","0.563039197623316","0.563039197623316",0.139555068356587,0.0626451133080664,0.0422884151901664,"uracil","HMDB0000300","C00106","belongs to the class of organic compounds known as pyrimidones. Pyrimidones are compounds that contain a pyrimidine ring, which bears a ketone. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","66-22-8","DTXSID4021424","DTXCID101424","315672314","  1174","C00106","17568","DB03419","Uracil","uracil"
