"","root.EOD.Arabidopsis.1.451.3.R","root.EOD.Arabidopsis.2.452.3.R","root.EOD.Arabidopsis.3.453.3.R","root.EOD.Arabidopsis.4.454.3.R","root.EOD.Arabidopsis.5.455.3.R","root.EOD.Arabidopsis.6.456.3.R","root.EOD.Brachy.1.433.3.R","root.EOD.Brachy.2.434.3.R","root.EOD.Brachy.3.436.3.R","root.EOD.Brachy.4.437.3.R","root.EOD.Brachy.5.438.3.R","root.EOD.Brachy.6.439.3.R","root.EOD.Medicago.1.442.3a.R","root.EOD.Medicago.2.442.3b.R","root.EOD.Medicago.3.444.3a.R","root.EOD.Medicago.4.449.3a.R","root.EOD.Medicago.5.449.3b.R","root.EON.Arabidopsis.1.451.4.R","root.EON.Arabidopsis.2.452.4.R","root.EON.Arabidopsis.3.453.4.R","root.EON.Arabidopsis.4.454.4.R","root.EON.Arabidopsis.5.455.4.R","root.EON.Arabidopsis.6.456.4.R","root.EON.Brachy.1.433.4.R","root.EON.Brachy.2.434.4.R","root.EON.Brachy.3.436.4.R","root.EON.Brachy.4.437.4.R","root.EON.Brachy.5.438.4.R","root.EON.Brachy.6.439.4.R","root.EON.Medicago.1.442.4c.R","root.EON.Medicago.2.444.4b.R","root.EON.Medicago.3.444.4c.R","root.EON.Medicago.4.449.4c.R","shoot.EOD.Arabidopsis.1.451.3.S","shoot.EOD.Arabidopsis.2.452.3.S","shoot.EOD.Arabidopsis.3.453.3.S","shoot.EOD.Arabidopsis.4.454.3.S","shoot.EOD.Arabidopsis.5.455.3.S","shoot.EOD.Arabidopsis.6.456.3.S","shoot.EOD.Brachy.1.433.3.S","shoot.EOD.Brachy.2.434.3.S","shoot.EOD.Brachy.3.436.3.S","shoot.EOD.Brachy.4.437.3.S","shoot.EOD.Brachy.5.438.3.S","shoot.EOD.Brachy.6.439.3.S","shoot.EOD.Medicago.1.442.3a.S","shoot.EOD.Medicago.2.442.3b.S","shoot.EOD.Medicago.3.444.3a.S","shoot.EOD.Medicago.4.449.3a.S","shoot.EOD.Medicago.5.449.3b.S","shoot.EON.Arabidopsis.1.451.4.S","shoot.EON.Arabidopsis.2.452.4.S","shoot.EON.Arabidopsis.3.453.4.S","shoot.EON.Arabidopsis.4.454.4.S","shoot.EON.Arabidopsis.5.455.4.S","shoot.EON.Arabidopsis.6.456.4.S","shoot.EON.Brachy.1.433.4.S","shoot.EON.Brachy.2.434.4.S","shoot.EON.Brachy.3.436.4.S","shoot.EON.Brachy.5.438.4.S","shoot.EON.Brachy.6.439.4.S","shoot.EON.Medicago.1.442.4c.S","shoot.EON.Medicago.2.444.4b.S","shoot.EON.Medicago.3.444.4c.S","shoot.EON.Medicago.4.449.4c.S","id"
"shoot-EOD-Brachy-4-437-3-S",0.459861387672049,0.445904996370733,0.486760701832046,0.46082192809012,0.447580399788539,0.434168190477157,0.564434146133353,0.528521463720439,0.568926464609843,0.55739812480987,0.599573798118895,0.547508236612864,0.508916427699215,0.489755609542738,0.528540874080807,0.549947157470507,0.527818097790614,0.595925596084132,0.453279363581102,0.493675887056871,0.455639604401851,0.513354235958294,0.533645284524799,0.518178959427135,0.484063985510026,0.558807810309237,0.513995026014714,0.547833186522915,0.511655551050874,0.482617117294895,0.581872313711989,0.4498992670856,0.57093422744927,0.510612046349864,0.578504794056496,0.591462806722909,0.518353910144374,0.45725867278409,0.602652604837255,0.932926616908725,0.822322429641228,0.816981663162848,1,0.851753007854711,0.953467823436196,0.619063945525867,0.535566449093858,0.569076469170991,0.644560053072756,0.561938842032665,0.617974989169257,0.616501923241887,0.539047791426502,0.510673514277607,0.528086924122764,0.593519153763675,0.83898740078754,0.847835499088127,0.708441673849964,0.819741662389414,0.706305306754971,0.509757115346442,0.524268774359257,0.501518258723199,0.529787035368568,"shoot-EOD-Brachy-4-437-3-S"
"shoot-EOD-Brachy-5-438-3-S",0.488995731462279,0.499823245292859,0.540378766010251,0.489933187470561,0.507087548119384,0.485088564460593,0.597562424812968,0.616082091688407,0.647854432109913,0.592929454558424,0.584869287161195,0.632454601304948,0.583709871283647,0.561283848383184,0.603444530254486,0.627804528118585,0.606928153853497,0.623111413873143,0.482669094256069,0.535561026136151,0.486601187669688,0.543058079215157,0.605442510522656,0.552293201902725,0.581500663696969,0.583903347547091,0.610473824141953,0.65577869165045,0.550539925264749,0.55744993063141,0.631140409385858,0.52480812479474,0.622399857380409,0.598706989221563,0.618534388218347,0.65025148952988,0.551264178461098,0.551033020209028,0.641603432079493,0.846819753131375,0.734005358636364,0.911275649898051,0.851753007854711,1,0.838961045102082,0.63932590085104,0.611598058194786,0.652748334197362,0.664729914299134,0.64255828515055,0.597243812596642,0.599534714365122,0.607913906452933,0.591523503510717,0.598204488341588,0.626947557541465,0.781345353256249,0.77709984926083,0.81696994377775,0.879365518250742,0.804991287832302,0.589183588270524,0.590080814762526,0.583564390475224,0.564564568248386,"shoot-EOD-Brachy-5-438-3-S"
"shoot-EOD-Brachy-6-439-3-S",0.465735711126072,0.444088836467331,0.48193190255905,0.466710741563376,0.444460124738157,0.433841606737314,0.563396054012439,0.519377714073064,0.563346065392767,0.558617899021933,0.601875069152404,0.542766013996807,0.511674726913215,0.491332490112627,0.530644444451827,0.553290515272773,0.530844870015592,0.601555509140238,0.459083653068759,0.488748716282804,0.461117940914133,0.516787177130578,0.527442722510332,0.517153862151429,0.474755369150121,0.55841067032421,0.506189926006448,0.540555248720718,0.505364843160111,0.484733831744579,0.580947824530972,0.452891435782549,0.572333203648412,0.49339241924165,0.570794188881515,0.584042765360537,0.509515951089625,0.441303139089072,0.596688120229913,0.945439011416675,0.835939821620429,0.800471038407704,0.953467823436196,0.838961045102082,1,0.608013227971333,0.52560990447718,0.558798298310381,0.633291819199939,0.551581653131106,0.606814844317119,0.603162709748979,0.530692203902579,0.498224231207395,0.511733417401512,0.588113098012263,0.813614316424705,0.825628258388431,0.692287388210311,0.813316761981791,0.689746477464762,0.499939911726044,0.521026755876958,0.489396827466074,0.519403400112203,"shoot-EOD-Brachy-6-439-3-S"
"shoot-EOD-Medicago-1-442-3a-S",0.758193899338633,0.709780261818044,0.717013900242528,0.747868159166552,0.691328600061942,0.747056439855747,0.71623450860819,0.718137308677689,0.669059402600534,0.752466527226857,0.697098486479254,0.653451843809708,0.719671011566187,0.700635198460087,0.761456173568031,0.7836533028578,0.782551500115366,0.765074490728861,0.755629245728173,0.710184596233185,0.737431838092667,0.76003594707504,0.621044623929753,0.750684428911136,0.668111664607555,0.780932824803373,0.652980182052642,0.670285850133692,0.733330566309502,0.714020251912154,0.866077905795751,0.663462244846794,0.826026904666447,0.618457477495912,0.658792315158474,0.660477075954777,0.564818033343461,0.545411838265223,0.661928708094358,0.624520960898647,0.543765613352908,0.651026723495446,0.619063945525867,0.63932590085104,0.608013227971333,1,0.799907712245533,0.784816623352661,0.936817162251629,0.804290091586967,0.727747449930439,0.648353051249911,0.595302578762076,0.578780632550936,0.595015943954959,0.624385663371583,0.573513875352201,0.538330656805281,0.552878604383626,0.559123692035567,0.608003284659912,0.775577977720619,0.714508009485781,0.784718396535206,0.889379968148931,"shoot-EOD-Medicago-1-442-3a-S"
"shoot-EOD-Medicago-2-442-3b-S",0.794813041069263,0.81124269987958,0.819022813464334,0.785346984539513,0.815020957987051,0.797117067645137,0.700286067031909,0.779612178390716,0.69702339909921,0.732773652112078,0.610359347912085,0.695209172598666,0.852543906451068,0.828229440710709,0.816867626642572,0.816614840243569,0.797141725467495,0.813104729751598,0.79386134289796,0.815655141747096,0.785923092857286,0.735845995555137,0.640873315173865,0.750789388441071,0.789565068438594,0.767616016231357,0.705598643764699,0.733399713312887,0.759084779342285,0.808430647717832,0.805869687256265,0.819080867915421,0.86278647373534,0.751555249434183,0.709939948850602,0.764650176438339,0.666041583051734,0.670505502788426,0.78423533548395,0.541356495745603,0.529511731110814,0.637404230130962,0.535566449093858,0.611598058194786,0.52560990447718,0.799907712245533,1,0.821084905141449,0.818270618310611,0.890368534529359,0.705146264196825,0.69149413746392,0.721080362691838,0.748782357809781,0.760075251830136,0.763572341423884,0.570730895819494,0.535365999642647,0.601383417414602,0.606655068135312,0.661826653072507,0.915664021623098,0.768424292233578,0.863503751644868,0.858231917187312,"shoot-EOD-Medicago-2-442-3b-S"
"shoot-EOD-Medicago-3-444-3a-S",0.638912787748257,0.653119322536363,0.667733213042387,0.632969543442001,0.656904595123486,0.638601881602009,0.679783721404656,0.769693458372971,0.711408251141981,0.712311399166629,0.589929053287472,0.680456997807837,0.856676093863307,0.851290866422733,0.89022984036062,0.888047112254105,0.903457493923997,0.712057694679693,0.635743849122475,0.661537224108023,0.635833581122755,0.641011249061875,0.635782256176217,0.70719966106544,0.727796280947496,0.681780124481022,0.719382128570729,0.755193110855826,0.691250100687066,0.852836159437286,0.760239935398417,0.7796409448069,0.759314273763751,0.663183500787333,0.668893874851299,0.696186158354427,0.570254045829505,0.59845566030154,0.674944595346138,0.574961015451689,0.559563476545363,0.67143948637384,0.569076469170991,0.652748334197362,0.558798298310381,0.784816623352661,0.821084905141449,1,0.804332951535842,0.902335902751852,0.66551976275813,0.656563639267198,0.639465358525912,0.635459360820431,0.634486184405119,0.630122439303366,0.594609401917402,0.558479663866148,0.645048167090726,0.637493647953268,0.68290357946244,0.815514811775416,0.857720535702987,0.845345760254178,0.763630882086536,"shoot-EOD-Medicago-3-444-3a-S"
"shoot-EOD-Medicago-4-449-3a-S",0.719534803115888,0.717422826702415,0.731776761057411,0.713090100813643,0.707837740091232,0.708843718666423,0.720083039948036,0.73647949145329,0.675986255972491,0.75273498340266,0.70708624202459,0.662233935261684,0.739861510445766,0.720592391225149,0.782416851189621,0.806025896220754,0.800224195665906,0.778881025034742,0.716541311602417,0.722327510240103,0.71371528196156,0.72122397769901,0.633600979795152,0.756444768007631,0.685147049253703,0.759992017603102,0.659710031429352,0.676977392636321,0.745058486719107,0.735795334132327,0.86441666508782,0.683590672702859,0.852634194022078,0.650027513753618,0.683596742213094,0.68039391439906,0.588220447083707,0.578184474352972,0.687405118230242,0.649220706371248,0.557994482531563,0.67773524818738,0.644560053072756,0.664729914299134,0.633291819199939,0.936817162251629,0.818270618310611,0.804332951535842,1,0.825308041784919,0.7361151985732,0.673203122303034,0.627211959609164,0.61143744235428,0.621331989359665,0.648868132955921,0.591405890579544,0.555010040254629,0.579600054200502,0.585756564002267,0.634571308001189,0.795375797260017,0.753451429083752,0.802028803152834,0.849860513412095,"shoot-EOD-Medicago-4-449-3a-S"
"shoot-EOD-Medicago-5-449-3b-S",0.706836568479719,0.722627181539298,0.734773880308284,0.701930185534976,0.727320743728586,0.706769466487215,0.675821648714455,0.77864089244636,0.703549401649499,0.708453389894854,0.591781464511213,0.675188406327702,0.870804224917139,0.851741933102756,0.866035885040621,0.883943282212525,0.850866824969856,0.77841943616858,0.706168206235067,0.731662552114162,0.700428790743653,0.709111986917323,0.62859685410071,0.714117946389318,0.789885180199218,0.737091923386936,0.715830657926381,0.742679666100602,0.722236683271343,0.864974829566159,0.812178522820428,0.816520889561782,0.842185852777461,0.723780143788595,0.696004962190583,0.758531730102399,0.635331979484177,0.662206930315352,0.742063821831042,0.570241625981119,0.549342095872836,0.65950477767448,0.561938842032665,0.64255828515055,0.551581653131106,0.804290091586967,0.890368534529359,0.902335902751852,0.825308041784919,1,0.67564834924683,0.677462362339612,0.701255112269538,0.697388566746471,0.698312088542921,0.696330648880424,0.583012328399354,0.544770773294856,0.624034501415472,0.619181927694169,0.672013165618142,0.893309107912239,0.839931302314288,0.906734174607594,0.838957272010923,"shoot-EOD-Medicago-5-449-3b-S"
"shoot-EON-Arabidopsis-1-451-4-S",0.748600230200084,0.760870943054306,0.797420620911637,0.743369517537864,0.734452173423915,0.749716742231568,0.6334977096,0.680941655321131,0.612867793216785,0.658555299547288,0.552609380869843,0.622861676540409,0.632272268195328,0.625964556733337,0.678285493157488,0.666706059962477,0.670870713522269,0.8200450034666,0.774124242708239,0.811079662832983,0.768324783212287,0.825621791905829,0.63725118050023,0.709303408635514,0.686192723761051,0.828584413176488,0.633167662788205,0.636146810302136,0.722536483582884,0.657070126302791,0.72886776409979,0.629888026637904,0.711933159442494,0.6541868936918,0.818759784533972,0.842392162167434,0.716699453950322,0.636866073173781,0.721642424833448,0.597641199902289,0.619713291581621,0.611928289795404,0.617974989169257,0.597243812596642,0.606814844317119,0.727747449930439,0.705146264196825,0.66551976275813,0.7361151985732,0.67564834924683,1,0.901929934231759,0.743391097199786,0.695435259790439,0.701306758431273,0.782408738609737,0.673340148425691,0.640650578717744,0.629409784606958,0.612278417386623,0.680492809271921,0.701904706736319,0.712289658828594,0.708229316404742,0.722557753076991,"shoot-EON-Arabidopsis-1-451-4-S"
"shoot-EON-Arabidopsis-2-452-4-S",0.680555365327905,0.714473423673148,0.739964745300314,0.695535571738962,0.705618207113581,0.699114047593024,0.579973759880743,0.677347124081211,0.569032345715596,0.600654401109696,0.495605892232202,0.579388712584407,0.638814522806825,0.632702048250118,0.657829224890157,0.652997838164962,0.627570276801419,0.763804281924686,0.709217204752329,0.758341231039024,0.72067580028181,0.761487134052806,0.573536801433716,0.657006726791342,0.702235291687496,0.767021861704523,0.614215210484393,0.639330635981563,0.686342622182849,0.649884192230814,0.663956767535055,0.634733057993009,0.654339504343477,0.703028082402405,0.893174381948596,0.861643813239263,0.79564120545742,0.723458131234574,0.775451310003838,0.594544564631167,0.62014591713459,0.617054512707303,0.616501923241887,0.599534714365122,0.603162709748979,0.648353051249911,0.69149413746392,0.656563639267198,0.673203122303034,0.677462362339612,0.901929934231759,1,0.821384536180691,0.771832809359853,0.737129215170542,0.820157046263632,0.683794378170591,0.646671444164134,0.632842022543582,0.615553477047458,0.684014787753363,0.680084554726454,0.725567804504065,0.661212780127053,0.665864333615834,"shoot-EON-Arabidopsis-2-452-4-S"
"shoot-EON-Arabidopsis-3-453-4-S",0.675404547730608,0.750043418232854,0.753623964652298,0.699645664653295,0.741009519058378,0.711696161205842,0.524544819744463,0.648654682679862,0.543930739235481,0.548165741001595,0.434053667361553,0.549009354732717,0.657801991362438,0.656123439895644,0.620986788735454,0.618165530169066,0.58203127095472,0.73404240390519,0.703964599171526,0.769233985166914,0.725876077812351,0.732212532316866,0.553087528022444,0.603258270994062,0.729301390893012,0.730252045645876,0.589449949903758,0.625981249656033,0.648979993884001,0.656052590029949,0.622170461670399,0.648765816516196,0.664539096654225,0.859788290000613,0.844783867141504,0.86935949638231,0.881666247293854,0.843865154415464,0.84036175074286,0.547666948227267,0.514175831642695,0.65231709094266,0.539047791426502,0.607913906452933,0.530692203902579,0.595302578762076,0.721080362691838,0.639465358525912,0.627211959609164,0.701255112269538,0.743391097199786,0.821384536180691,1,0.920422993864497,0.880803916570421,0.869256342781178,0.601798628432494,0.563472945151358,0.666280332843675,0.611309026869532,0.719811001727119,0.716218466208999,0.700796196778249,0.686144258563993,0.668710560430098,"shoot-EON-Arabidopsis-3-453-4-S"
"shoot-EON-Arabidopsis-4-454-4-S",0.689279867529198,0.755147714810806,0.766862917411812,0.708712287245665,0.749680918418812,0.72175752450649,0.506465885987466,0.643262287450136,0.535508118693338,0.530958055568374,0.416270155915265,0.542849837444952,0.677684702875789,0.673531234306267,0.616708097630256,0.613982007709945,0.578295953714654,0.687497044003848,0.717575210494203,0.781015735719678,0.734426154660294,0.685108025019661,0.545899284111185,0.584187883472863,0.719315739803918,0.68475276158685,0.580929257362958,0.617712272193592,0.627179209681403,0.65110979340287,0.619166411900095,0.672693039074296,0.671499988087539,0.88083449232006,0.79607860629862,0.81499037721886,0.869878768657618,0.874413910335613,0.858596843544792,0.512532944862473,0.458291646721627,0.635086268440938,0.510673514277607,0.591523503510717,0.498224231207395,0.578780632550936,0.748782357809781,0.635459360820431,0.61143744235428,0.697388566746471,0.695435259790439,0.771832809359853,0.920422993864497,1,0.923857498760852,0.855187561110449,0.569208735987594,0.53302651734509,0.644671039567661,0.593912156805892,0.700801886569984,0.739401032963753,0.693412020677709,0.684179417494941,0.652060814100833,"shoot-EON-Arabidopsis-4-454-4-S"
"shoot-EON-Arabidopsis-5-455-4-S",0.707425022788575,0.750439287409983,0.776000424218643,0.703196293673513,0.741560838088328,0.724963791215783,0.519934802921966,0.638926914058214,0.530258357501014,0.542581529854912,0.433605946092604,0.539700588274042,0.681535692817699,0.677469691077145,0.620885022046132,0.617417282111863,0.582042818618997,0.711302037710426,0.728470618125199,0.792200201610832,0.73217691287066,0.68632041203545,0.539544845352339,0.597042258612939,0.689450025214285,0.706302275864478,0.574277724681298,0.613566941363611,0.6334396045878,0.655130340737798,0.622747941083584,0.688137518700344,0.675989624299282,0.903516689673769,0.789587747159776,0.82666308998958,0.849044934152461,0.841595007498263,0.865213691377957,0.525348937654953,0.472112915018581,0.636665902558162,0.528086924122764,0.598204488341588,0.511733417401512,0.595015943954959,0.760075251830136,0.634486184405119,0.621331989359665,0.698312088542921,0.701306758431273,0.737129215170542,0.880803916570421,0.923857498760852,1,0.886586623944675,0.580475136870474,0.549511230241014,0.647440351478376,0.595768578628061,0.702223722816583,0.736712339756299,0.667439962632858,0.684777349217696,0.664858564662261,"shoot-EON-Arabidopsis-5-455-4-S"
"shoot-EON-Arabidopsis-6-456-4-S",0.747946885287073,0.758380790207641,0.796083269128909,0.739885118536472,0.751333782561525,0.744687603633893,0.552709524517677,0.652387568241691,0.535850635843928,0.57316656940569,0.468943266912318,0.552379820597327,0.707367009902072,0.70356470859568,0.645985547285367,0.642073029435892,0.606993056361192,0.801001374805079,0.767960233861832,0.813255690212546,0.769273514789176,0.756787752466733,0.540050611218994,0.628661287202718,0.688608661105178,0.774757942434003,0.583048557499459,0.607453899787084,0.652474292436647,0.679803178321115,0.651610340957454,0.709861184589901,0.703637875906376,0.811445096281895,0.866769078428026,0.854420155780937,0.848442974293857,0.751104432013066,0.902309521470082,0.60122987766115,0.56769836226491,0.652734051248204,0.593519153763675,0.626947557541465,0.588113098012263,0.624385663371583,0.763572341423884,0.630122439303366,0.648868132955921,0.696330648880424,0.782408738609737,0.820157046263632,0.869256342781178,0.855187561110449,0.886586623944675,1,0.644255926792142,0.610898551609503,0.653650953200995,0.617558063368995,0.713230106729739,0.747461372299543,0.687799102773412,0.692709788317506,0.688681189536629,"shoot-EON-Arabidopsis-6-456-4-S"
"shoot-EON-Brachy-1-433-4-S",0.50873335925436,0.498605678912703,0.540113583155883,0.51135264224823,0.500815475600281,0.485143216041613,0.573223457870384,0.575604137721688,0.547262202595978,0.565649088486099,0.477545508510659,0.563519993517867,0.538714298110324,0.537786973920775,0.553849832213323,0.542393299654041,0.538825546067625,0.622499941019881,0.501442082183578,0.545279396376715,0.50416600496683,0.562055111741558,0.56559033982102,0.568657796060781,0.547591167996406,0.606742903258564,0.57404216842942,0.577336387410451,0.563898536925208,0.539154095661296,0.57848131560147,0.504907677913902,0.563994092967743,0.560709587282158,0.635478435588897,0.655861925284956,0.567925049692792,0.509722135816212,0.622515267617109,0.81293367996196,0.825030174390552,0.791721165323333,0.83898740078754,0.781345353256249,0.813614316424705,0.573513875352201,0.570730895819494,0.594609401917402,0.591405890579544,0.583012328399354,0.673340148425691,0.683794378170591,0.601798628432494,0.569208735987594,0.580475136870474,0.644255926792142,1,0.941884353770342,0.811591436538339,0.847877307221898,0.794400802981738,0.578119919124341,0.584516108865077,0.572315089933251,0.581495591551113,"shoot-EON-Brachy-1-433-4-S"
"shoot-EON-Brachy-2-434-4-S",0.47453808907959,0.465467650833998,0.507420738047903,0.478293403449264,0.466959890309878,0.45418427758599,0.539332450620527,0.541245485022069,0.541193986928878,0.531966625678993,0.473657356437446,0.551068075360537,0.506373430652767,0.505390516370953,0.521467041387003,0.510472364574775,0.506606116105623,0.591768049559941,0.466846117282318,0.511239957916349,0.471628056998641,0.527656860849204,0.555936551385315,0.532984631494579,0.511598774856215,0.572699767532737,0.537188559250862,0.542226310198031,0.527197696393161,0.501411830256126,0.542308981614425,0.468110492723526,0.529114073317338,0.53040520946856,0.599877405222052,0.61648456104524,0.533924990853763,0.478873280856262,0.589663326721196,0.829446361429406,0.827172532998131,0.766514706564827,0.847835499088127,0.77709984926083,0.825628258388431,0.538330656805281,0.535365999642647,0.558479663866148,0.555010040254629,0.544770773294856,0.640650578717744,0.646671444164134,0.563472945151358,0.53302651734509,0.549511230241014,0.610898551609503,0.941884353770342,1,0.790515405043661,0.861568750685114,0.765969841181118,0.536485053065502,0.547907918422111,0.527944912961191,0.543423702466951,"shoot-EON-Brachy-2-434-4-S"
"shoot-EON-Brachy-3-436-4-S",0.524465676665932,0.534642028179841,0.573252479270743,0.527774007132977,0.542227515320546,0.520197814794634,0.542590906382221,0.61813607281758,0.568051021786168,0.557031041770639,0.440148046257697,0.581634431169008,0.575560159628161,0.569472422518781,0.588844879853771,0.58096345505846,0.579779761009081,0.612489726150351,0.516735600433028,0.569703630355642,0.52060575965061,0.577470523560906,0.605196616426327,0.559251437121572,0.620215062680903,0.617476302612676,0.639054054837114,0.624470263073897,0.584015402046867,0.580659786587032,0.58546040807816,0.555457922770803,0.574838301279359,0.629261585028146,0.65331152652431,0.696914318789572,0.58456853914406,0.595940402849541,0.616012148356211,0.718014938824695,0.661504626240265,0.856364612089588,0.708441673849964,0.81696994377775,0.692287388210311,0.552878604383626,0.601383417414602,0.645048167090726,0.579600054200502,0.624034501415472,0.629409784606958,0.632842022543582,0.666280332843675,0.644671039567661,0.647440351478376,0.653650953200995,0.811591436538339,0.790515405043661,1,0.864039542732869,0.91599885163556,0.625436967367162,0.637473526220521,0.610336558413305,0.563824185374089,"shoot-EON-Brachy-3-436-4-S"
"shoot-EON-Brachy-5-438-4-S",0.47984304254067,0.490222082605128,0.52892112266547,0.483471228640402,0.497748059586684,0.476393544808211,0.566633360913031,0.595893369067891,0.614043303311618,0.561515384506955,0.495126989434993,0.616972424479962,0.570922154155937,0.551064788774572,0.584788789499183,0.577584876551739,0.57371167388002,0.614007925082639,0.472783825409771,0.525784870185929,0.476484238161627,0.533395721387212,0.616205305730031,0.544204819624835,0.568653643649832,0.575681152140987,0.595569327743625,0.63351376486354,0.541743072247746,0.547018237384718,0.589097223858839,0.513106450228263,0.578514574073679,0.593692131496786,0.611037736007278,0.660098414002818,0.542019999707962,0.545251661903634,0.619676337165976,0.830104488024474,0.775525196985324,0.870408218907242,0.819741662389414,0.879365518250742,0.813316761981791,0.559123692035567,0.606655068135312,0.637493647953268,0.585756564002267,0.619181927694169,0.612278417386623,0.615553477047458,0.611309026869532,0.593912156805892,0.595768578628061,0.617558063368995,0.847877307221898,0.861568750685114,0.864039542732869,1,0.85261575283912,0.58771442263066,0.587022165613289,0.578201037027278,0.567977210403217,"shoot-EON-Brachy-5-438-4-S"
"shoot-EON-Brachy-6-439-4-S",0.578320791651716,0.587886347168248,0.62682044377901,0.582404973337519,0.596046351521129,0.571913837105051,0.544741504167896,0.6707651277948,0.559504049164194,0.573947236356794,0.446254918089957,0.580769340205635,0.620785259313413,0.616400650033919,0.634813328425239,0.627881053640783,0.624946815975457,0.671798327395141,0.572010726470152,0.624390425928452,0.575944714816259,0.632353424021857,0.598137592400127,0.618217757460707,0.66688302786714,0.67592476773418,0.639639176026896,0.624381159283758,0.634989451510194,0.627144459541059,0.639269032464459,0.600964010858148,0.630128994783487,0.681209549112393,0.708868372184902,0.747516120124642,0.640378969548721,0.652812881984446,0.674837210583542,0.713349168151546,0.651619703789528,0.844355240431656,0.706305306754971,0.804991287832302,0.689746477464762,0.608003284659912,0.661826653072507,0.68290357946244,0.634571308001189,0.672013165618142,0.680492809271921,0.684014787753363,0.719811001727119,0.700801886569984,0.702223722816583,0.713230106729739,0.794400802981738,0.765969841181118,0.91599885163556,0.85261575283912,1,0.672524355971861,0.677248194448203,0.655757192098792,0.617285003711716,"shoot-EON-Brachy-6-439-4-S"
"shoot-EON-Medicago-1-442-4c-S",0.787380437837773,0.811791353831621,0.812153621431523,0.791845923628277,0.815819369749846,0.787242251465231,0.654186489707952,0.767206012634689,0.687052046045335,0.687386491899641,0.559503411553874,0.681931627624809,0.85533942466812,0.853320449304984,0.816697462409172,0.810207910518669,0.797726079529787,0.777754943322537,0.787578226519144,0.808624204468802,0.785961847619532,0.740375790885137,0.665146154519751,0.734552185689621,0.805693224306828,0.770947603421446,0.734553733907922,0.70772200382886,0.766285961177291,0.850600100454004,0.781620941550148,0.846483213058324,0.840393256366999,0.712152379936186,0.695221349056705,0.747261694370154,0.65335986574114,0.661246566774825,0.730638955393685,0.516569719896606,0.507310864338649,0.598022674622085,0.509757115346442,0.589183588270524,0.499939911726044,0.775577977720619,0.915664021623098,0.815514811775416,0.795375797260017,0.893309107912239,0.701904706736319,0.680084554726454,0.716218466208999,0.739401032963753,0.736712339756299,0.747461372299543,0.578119919124341,0.536485053065502,0.625436967367162,0.58771442263066,0.672524355971861,1,0.82771699193953,0.920460547325325,0.851460078307788,"shoot-EON-Medicago-1-442-4c-S"
"shoot-EON-Medicago-2-444-4b-S",0.716383598478543,0.700946997387577,0.736075283403511,0.713383611423983,0.707939295503373,0.691739153397752,0.607666724175412,0.733303539714285,0.614333785027641,0.636278753475015,0.510894214155412,0.624985178581498,0.839431429136564,0.848939765192403,0.884494355055048,0.863616198425592,0.843396700144644,0.731945008904388,0.710634763383432,0.739401181415149,0.705698749497135,0.728658274107839,0.606404446104861,0.685799075651549,0.751369887509922,0.748801022142979,0.688434492390659,0.65009501523103,0.725000077841316,0.881571689724339,0.769847786350078,0.808232268014564,0.762097863702971,0.639710807030794,0.730558413911158,0.738654170166956,0.658589511701866,0.647162828314547,0.674860166607189,0.537173928571352,0.532410614300129,0.594717725209561,0.524268774359257,0.590080814762526,0.521026755876958,0.714508009485781,0.768424292233578,0.857720535702987,0.753451429083752,0.839931302314288,0.712289658828594,0.725567804504065,0.700796196778249,0.693412020677709,0.667439962632858,0.687799102773412,0.584516108865077,0.547907918422111,0.637473526220521,0.587022165613289,0.677248194448203,0.82771699193953,1,0.842117411463582,0.744682716530558,"shoot-EON-Medicago-2-444-4b-S"
"shoot-EON-Medicago-3-444-4c-S",0.763612672131858,0.777436664005934,0.789055107999509,0.757626571840671,0.778010845014858,0.761398496331563,0.662726634582047,0.766855797583302,0.688732927641123,0.69838342109012,0.571728182270904,0.679542913560242,0.864437209969549,0.85953023276332,0.852710644406363,0.843009636956655,0.835205501011612,0.79987097231121,0.762520651942109,0.786964075629422,0.75747861190348,0.753295162019418,0.672241541268115,0.741064352535218,0.792617064841619,0.782312955130061,0.720642630989482,0.702567354052452,0.757295788216941,0.884552070413097,0.799577871402593,0.843012134955274,0.841674373212076,0.699472969331271,0.677457283651835,0.735793958214067,0.628687916782599,0.637730133607701,0.694189170377715,0.509501830737243,0.498223501610936,0.590660098235576,0.501518258723199,0.583564390475224,0.489396827466074,0.784718396535206,0.863503751644868,0.845345760254178,0.802028803152834,0.906734174607594,0.708229316404742,0.661212780127053,0.686144258563993,0.684179417494941,0.684777349217696,0.692709788317506,0.572315089933251,0.527944912961191,0.610336558413305,0.578201037027278,0.655757192098792,0.920460547325325,0.842117411463582,1,0.867557810459225,"shoot-EON-Medicago-3-444-4c-S"
